tt,ID,test,swap,FI,pval_bl,pval_FI
bbd,17852,fisher,1,19,3.055801088309949e-10,0.08000013521579845
bbd,17852,fisher,2,58,3.055801088309949e-10,0.0576880592847764
bbd,17852,chi2,1,19,5.763268310468619e-09,0.06728232257494202
bbd,17852,chi2,2,59,5.763268310468619e-09,0.05693643027457554
bbd,17852,chi2_cont,1,18,1.330203673718746e-08,0.058143219171207135
bbd,17852,chi2_cont,2,56,1.330203673718746e-08,0.05012883293360856
bbd,16174,fisher,1,6,0.0033162181639060304,0.06836988245001194
bbd,16174,fisher,2,8,0.0033162181639060304,0.05606206262823564
bbd,16174,chi2,1,6,0.0021590222188007744,0.05097841744174123
bbd,16174,chi2,2,9,0.0021590222188007744,0.06556014494108528
bbd,16174,chi2_cont,1,6,0.0036718751406877898,0.07407274876504245
bbd,16174,chi2_cont,2,7,0.0036718751406877898,0.05142565370322343
bbd,2978,fisher,1,2,0.02562967700143249,0.06766348888913679
bbd,2978,fisher,2,3,0.02562967700143249,0.053216756597113044
bbd,2978,chi2,1,2,0.020112249488037796,0.053395175771839005
bbd,2978,chi2,2,5,0.020112249488037796,0.05542548885425959
bbd,2978,chi2_cont,1,2,0.02888754881956584,0.07322677358247645
bbd,2978,chi2_cont,2,3,0.02888754881956584,0.052476875693542424
bbd,2332,fisher,1,12,0.015260268534735036,0.05401752868095211
bbd,2332,fisher,2,2,0.015260268534735036,0.05943937481115724
bbd,2332,chi2,1,15,0.015483316251078896,0.0519990084534514
bbd,2332,chi2,2,2,0.015483316251078896,0.05170151383075852
bbd,2332,chi2_cont,1,11,0.02225454467645839,0.0530147396381432
bbd,2332,chi2_cont,2,2,0.02225454467645839,0.07012942183552667
bbd,35008,fisher,1,6,0.0054925508030091285,0.056601084256217814
bbd,35008,fisher,2,11,0.0054925508030091285,0.06208298033991685
bbd,35008,chi2,1,7,0.0043131230715581625,0.06645470470022115
bbd,35008,chi2,2,11,0.0043131230715581625,0.054941878361015606
bbd,35008,chi2_cont,1,6,0.006163781540609986,0.06200422063551652
bbd,35008,chi2_cont,2,10,0.006163781540609986,0.058751846632165976
bbd,6577,fisher,1,-2,0.19921198318039474,0.03905963718238166
bbd,6577,fisher,2,-2,0.19921198318039474,0.03905963718238166
bbd,6577,chi2,1,-2,0.15041931419641394,0.021981472701921207
bbd,6577,chi2,2,-2,0.15041931419641394,0.021981472701921207
bbd,6577,chi2_cont,1,-2,0.23755944431040538,0.04177947974413549
bbd,6577,chi2_cont,2,-2,0.23755944431040538,0.04177947974413549
bbd,35838,fisher,1,3,0.013815527198005032,0.07537628826733545
bbd,35838,fisher,2,2,0.013815527198005032,0.07220174405948984
bbd,35838,chi2,1,4,0.008944127409178484,0.07754209278423065
bbd,35838,chi2,2,3,0.008944127409178484,0.09462280373728466
bbd,35838,chi2_cont,1,2,0.018996379385244726,0.05429700869455997
bbd,35838,chi2_cont,2,2,0.018996379385244726,0.08668928339207807
bbd,35847,fisher,1,7,5.549644447826066e-06,0.059750391131425766
bbd,35847,fisher,2,13,5.549644447826066e-06,0.060331509974910755
bbd,35847,chi2,1,8,1.4739926009805364e-05,0.07152596668180311
bbd,35847,chi2,2,14,1.4739926009805364e-05,0.06054325141455878
bbd,35847,chi2_cont,1,7,4.712376542668977e-05,0.06512692574105558
bbd,35847,chi2_cont,2,12,4.712376542668977e-05,0.057285967302242474
bbd,21436,fisher,1,-1,0.07314088047099263,0.04024542835161597
bbd,21436,fisher,2,-1,0.07314088047099263,0.04024542835161597
bbd,21436,chi2,1,1,0.03790634143347187,0.08160671209430492
bbd,21436,chi2,2,1,0.03790634143347187,0.06838238445236175
bbd,21436,chi2_cont,1,-1,0.0751883367414447,0.04218621726444511
bbd,21436,chi2_cont,2,-1,0.0751883367414447,0.04218621726444511
bbd,48843,fisher,1,22,4.579839158254699e-06,0.05151513268488504
bbd,48843,fisher,2,8,4.579839158254699e-06,0.07572979180500919
bbd,48843,chi2,1,23,6.853440206528253e-07,0.0504383746247207
bbd,48843,chi2,2,9,6.853440206528253e-07,0.1043922880366577
bbd,48843,chi2_cont,1,21,2.481275077715397e-06,0.051325256516981686
bbd,48843,chi2_cont,2,8,2.481275077715397e-06,0.08004791800992465
bbd,27543,fisher,1,3,0.019191671538033982,0.05449535242145216
bbd,27543,fisher,2,2,0.019191671538033982,0.05079275652915352
bbd,27543,chi2,1,4,0.012091027843552808,0.05852830443478763
bbd,27543,chi2,2,3,0.012091027843552808,0.06995390645124909
bbd,27543,chi2_cont,1,3,0.020603457881631166,0.06411275981430822
bbd,27543,chi2_cont,2,2,0.020603457881631166,0.06430459510341507
bbd,35081,fisher,1,2,0.01891825409445182,0.051687494067957494
bbd,35081,fisher,2,2,0.01891825409445182,0.05860398871099974
bbd,35081,chi2,1,3,0.010877054041207864,0.05058809820237456
bbd,35081,chi2,2,3,0.010877054041207864,0.0607401751288255
bbd,35081,chi2_cont,1,2,0.01957450477599844,0.05253897729199819
bbd,35081,chi2_cont,2,2,0.01957450477599844,0.05931440647035468
bbd,28003,fisher,1,9,2.203333243670458e-05,0.0530419083050663
bbd,28003,fisher,2,6,2.203333243670458e-05,0.11096953702747597
bbd,28003,chi2,1,10,2.6939966535010783e-05,0.05653027716740437
bbd,28003,chi2,2,6,2.6939966535010783e-05,0.05653027716740437
bbd,28003,chi2_cont,1,8,0.0001112099729833984,0.05021028047684875
bbd,28003,chi2_cont,2,5,0.0001112099729833984,0.05224188020631687
bbd,3246,fisher,1,7,0.0006559609740094587,0.07165981000462124
bbd,3246,fisher,2,5,0.0006559609740094587,0.08640415368123368
bbd,3246,chi2,1,8,0.0005816208342246245,0.06840144956016316
bbd,3246,chi2,2,5,0.0005816208342246245,0.05384687970280524
bbd,3246,chi2_cont,1,7,0.0014659497597762354,0.0807255687058435
bbd,3246,chi2_cont,2,5,0.0014659497597762354,0.09222873106405334
bbd,31539,fisher,1,3,0.006189530259234494,0.05440013049506566
bbd,31539,fisher,2,2,0.006189530259234494,0.061509903949989675
bbd,31539,chi2,1,5,0.0030376935041829247,0.08723175242918531
bbd,31539,chi2,2,3,0.0030376935041829247,0.07194423545318311
bbd,31539,chi2_cont,1,3,0.008424252992689509,0.059845298956641105
bbd,31539,chi2_cont,2,2,0.008424252992689509,0.06426385607778495
bbd,35791,fisher,1,9,7.433453117431071e-05,0.0673511787467742
bbd,35791,fisher,2,11,7.433453117431071e-05,0.07917417014709771
bbd,35791,chi2,1,9,5.5059479369926054e-05,0.05069437331786046
bbd,35791,chi2,2,11,5.5059479369926054e-05,0.051393305277985024
bbd,35791,chi2_cont,1,9,0.00013492491031324064,0.08001584961973197
bbd,35791,chi2_cont,2,10,0.00013492491031324064,0.05604982669999535
bbd,59422,fisher,1,5,0.0010507098490088,0.06496264204291247
bbd,59422,fisher,2,6,0.0010507098490088,0.0819205254894666
bbd,59422,chi2,1,6,0.0006705552650615348,0.08541467522584498
bbd,59422,chi2,2,6,0.0006705552650615348,0.05230556815324626
bbd,59422,chi2_cont,1,5,0.0017402221964892069,0.08457313823888968
bbd,59422,chi2_cont,2,5,0.0017402221964892069,0.05678528438960117
bbd,34807,fisher,1,-2,0.07671693537675787,0.03210407597180538
bbd,34807,fisher,2,-2,0.07671693537675787,0.03210407597180538
bbd,34807,chi2,1,-1,0.062449230493884185,0.038610201338339464
bbd,34807,chi2,2,-1,0.062449230493884185,0.038610201338339464
bbd,34807,chi2_cont,1,-2,0.09576697453103412,0.037820151367387034
bbd,34807,chi2_cont,2,-2,0.09576697453103412,0.037820151367387034
bbd,69809,fisher,1,11,5.102855027037416e-07,0.08109625023634828
bbd,69809,fisher,2,17,5.102855027037416e-07,0.07494121918534136
bbd,69809,chi2,1,11,1.8351034920596456e-07,0.06231526673743243
bbd,69809,chi2,2,17,1.8351034920596456e-07,0.06017362899694549
bbd,69809,chi2_cont,1,10,7.324913288027763e-07,0.05755444088702621
bbd,69809,chi2_cont,2,16,7.324913288027763e-07,0.0696760735322857
bbd,34240,fisher,1,-1,0.06096826189672508,0.042859836929577955
bbd,34240,fisher,2,-1,0.06096826189672508,0.042859836929577955
bbd,34240,chi2,1,1,0.046567629032177135,0.06685150309162688
bbd,34240,chi2,2,1,0.046567629032177135,0.07050586973162233
bbd,34240,chi2_cont,1,-1,0.06870680947045138,0.048069754503107014
bbd,34240,chi2_cont,2,-1,0.06870680947045138,0.048069754503107014
bbd,24008,fisher,1,5,0.0008983415537623938,0.06093487416931137
bbd,24008,fisher,2,8,0.0008983415537623938,0.08123418508141346
bbd,24008,chi2,1,6,0.0008941796170498504,0.08156655523853197
bbd,24008,chi2,2,8,0.0008941796170498504,0.06633722015580691
bbd,24008,chi2_cont,1,5,0.001992493725240754,0.07688028603130384
bbd,24008,chi2_cont,2,7,0.001992493725240754,0.07629534113773516
bbd,19604,fisher,1,4,0.0021085446155407308,0.0830124306845386
bbd,19604,fisher,2,5,0.0021085446155407308,0.052852415590565784
bbd,19604,chi2,1,5,0.0012136893492586797,0.09079535896751206
bbd,19604,chi2,2,7,0.0012136893492586797,0.08245304689284909
bbd,19604,chi2_cont,1,4,0.003016942257195703,0.08475494723366393
bbd,19604,chi2_cont,2,5,0.003016942257195703,0.05701199982059021
bbd,41142,fisher,1,2,0.022723646407646965,0.061138416515175424
bbd,41142,fisher,2,2,0.022723646407646965,0.0786752492698384
bbd,41142,chi2,1,3,0.015564427062252341,0.05635662228285515
bbd,41142,chi2,2,2,0.015564427062252341,0.06264404700599549
bbd,41142,chi2_cont,1,2,0.028328434893814505,0.06441505885326052
bbd,41142,chi2_cont,2,1,0.028328434893814505,0.05576785440182353
bbd,35071,fisher,1,22,4.291331124004897e-05,0.05602698084236106
bbd,35071,fisher,2,26,4.291331124004897e-05,0.06132218698146425
bbd,35071,chi2,1,22,3.1131050054506876e-05,0.05404455440897492
bbd,35071,chi2,2,26,3.1131050054506876e-05,0.05549153663493175
bbd,35071,chi2_cont,1,21,4.692716534848151e-05,0.05316154699029145
bbd,35071,chi2_cont,2,25,4.692716534848151e-05,0.0565197741796783
bbd,34132,fisher,1,3,0.007784641487638876,0.059459924800150846
bbd,34132,fisher,2,2,0.007784641487638876,0.07133505727069835
bbd,34132,chi2,1,4,0.004938372019886777,0.05666293324012007
bbd,34132,chi2,2,3,0.004938372019886777,0.09872212443363455
bbd,34132,chi2_cont,1,3,0.012755294007230175,0.07422659940628387
bbd,34132,chi2_cont,2,2,0.012755294007230175,0.08740098497847221
bbd,66007,fisher,1,7,0.0006996501749125427,0.0661054088340444
bbd,66007,fisher,2,3,0.0006996501749125427,0.10591078087329944
bbd,66007,chi2,1,8,0.00048304644245543524,0.06502481347886466
bbd,66007,chi2,2,3,0.00048304644245543524,0.0636281409760548
bbd,66007,chi2_cont,1,6,0.002012642696764815,0.07497139797469027
bbd,66007,chi2_cont,2,3,0.002012642696764815,0.14781634345501693
bbd,22797,fisher,1,16,2.5274632642039563e-07,0.05552506559391102
bbd,22797,fisher,2,17,2.5274632642039563e-07,0.05113046258591804
bbd,22797,chi2,1,17,2.6964707313488826e-07,0.06393169394734328
bbd,22797,chi2,2,19,2.6964707313488826e-07,0.08153960671881816
bbd,22797,chi2_cont,1,16,7.350928536856304e-07,0.06420497316166392
bbd,22797,chi2_cont,2,17,7.350928536856304e-07,0.05339497778564168
bbd,1112,fisher,1,3,0.012427067770772154,0.055052305037548245
bbd,1112,fisher,2,3,0.012427067770772154,0.05791569108199327
bbd,1112,chi2,1,4,0.007004812339534787,0.05586808715467626
bbd,1112,chi2,2,3,0.007004812339534787,0.05087311643229207
bbd,1112,chi2_cont,1,3,0.013407961198500533,0.0600509435656433
bbd,1112,chi2_cont,2,3,0.013407961198500533,0.08187750602962646
bbd,34688,fisher,1,-1,0.05770138584457221,0.0323103672703506
bbd,34688,fisher,2,-1,0.05770138584457221,0.0323103672703506
bbd,34688,chi2,1,1,0.03475975718011154,0.06807158890914208
bbd,34688,chi2,2,1,0.03475975718011154,0.06270517161208639
bbd,34688,chi2_cont,1,-1,0.06556464229142778,0.03660620024256577
bbd,34688,chi2_cont,2,-1,0.06556464229142778,0.03660620024256577
bbd,34187,fisher,1,2,0.01559635298183651,0.10067999106015352
bbd,34187,fisher,2,2,0.01559635298183651,0.05683859697918909
bbd,34187,chi2,1,2,0.012295519291350775,0.056080821282811735
bbd,34187,chi2,2,3,0.012295519291350775,0.07686521842352552
bbd,34187,chi2_cont,1,1,0.025755389395857982,0.05336585776555623
bbd,34187,chi2_cont,2,2,0.025755389395857982,0.08229386009855885
bbd,888,fisher,1,6,0.001800645413421382,0.05195125655763015
bbd,888,fisher,2,4,0.001800645413421382,0.060251387872655736
bbd,888,chi2,1,7,0.0008761569713961904,0.06142885984572234
bbd,888,chi2,2,5,0.0008761569713961904,0.10824998301526757
bbd,888,chi2_cont,1,6,0.002291828765431477,0.07098334334000236
bbd,888,chi2_cont,2,4,0.002291828765431477,0.09370784473105823
bbd,44929,fisher,1,6,0.0013476422158533166,0.05022467376947966
bbd,44929,fisher,2,5,0.0013476422158533166,0.052599912191395704
bbd,44929,chi2,1,7,0.001306662482040822,0.05071214189951436
bbd,44929,chi2,2,6,0.001306662482040822,0.06961132739238157
bbd,44929,chi2_cont,1,6,0.0026710961997760286,0.05564956873511886
bbd,44929,chi2_cont,2,5,0.0026710961997760286,0.06680653613612778
bbd,39623,fisher,1,5,0.0006900501889487269,0.0623190523839605
bbd,39623,fisher,2,7,0.0006900501889487269,0.0670577940126514
bbd,39623,chi2,1,6,0.00048194083266159195,0.09043438469232266
bbd,39623,chi2,2,8,0.00048194083266159195,0.06757190753794211
bbd,39623,chi2_cont,1,5,0.0012358198094429365,0.08383491976975338
bbd,39623,chi2_cont,2,7,0.0012358198094429365,0.0769615021114695
bbd,31326,fisher,1,-2,0.18181818181818185,0.02424242424242422
bbd,31326,fisher,2,-2,0.18181818181818185,0.02424242424242422
bbd,31326,chi2,1,-1,0.06373206113252315,0.026090668481125488
bbd,31326,chi2,2,-1,0.06373206113252315,0.026090668481125488
bbd,31326,chi2_cont,1,-2,0.24030234125907915,0.04735687781881225
bbd,31326,chi2_cont,2,-2,0.24030234125907915,0.04735687781881225
bbd,35004,fisher,1,59,1.1776114330853214e-27,0.0662040030350178
bbd,35004,fisher,2,399,1.1776114330853214e-27,0.05588248619848091
bbd,35004,chi2,1,59,1.147937971647342e-29,0.060393358343948385
bbd,35004,chi2,2,400,1.147937971647342e-29,0.05009414237055974
bbd,35004,chi2_cont,1,58,3.274283981444077e-29,0.051367076294854194
bbd,35004,chi2_cont,2,396,3.274283981444077e-29,0.05050276116964186
bbd,30670,fisher,1,2,0.025381023320388413,0.07337789412865914
bbd,30670,fisher,2,1,0.025381023320388413,0.05092064264955962
bbd,30670,chi2,1,3,0.016201447351310457,0.07842350704566643
bbd,30670,chi2,2,2,0.016201447351310457,0.06389029518005175
bbd,30670,chi2_cont,1,1,0.03095323538140912,0.051898170747906695
bbd,30670,chi2_cont,2,1,0.03095323538140912,0.0600064336066731
bbd,30266,fisher,1,18,0.00012196791285910788,0.05893008702055045
bbd,30266,fisher,2,37,0.00012196791285910788,0.05257053782565649
bbd,30266,chi2,1,18,9.612959583546141e-05,0.05670123768928433
bbd,30266,chi2,2,38,9.612959583546141e-05,0.053759272954807424
bbd,30266,chi2_cont,1,17,0.0001342113727385756,0.052995316513607206
bbd,30266,chi2_cont,2,36,0.0001342113727385756,0.05115137489992433
bbd,527,fisher,1,500,3.6780803877225967e-37,0.05006066315240499
bbd,527,fisher,2,500,3.6780803877225967e-37,0.05154067454545777
bbd,527,chi2,1,501,3.6038333618242594e-37,0.05005969724451149
bbd,527,chi2,2,501,3.6038333618242594e-37,0.05154231233755245
bbd,527,chi2_cont,1,500,4.7493833124476476e-37,0.05006748602869577
bbd,527,chi2_cont,2,500,4.7493833124476476e-37,0.051547174881980636
bbd,34369,fisher,1,7,0.001583116177230724,0.07793287735730511
bbd,34369,fisher,2,4,0.001583116177230724,0.07977786759887948
bbd,34369,chi2,1,7,0.001394781959017639,0.05734128310269646
bbd,34369,chi2,2,4,0.001394781959017639,0.05824293742699969
bbd,34369,chi2_cont,1,6,0.003341978050412756,0.0706409039539334
bbd,34369,chi2_cont,2,3,0.003341978050412756,0.050796497710181104
bbd,34861,fisher,1,3,0.011361477938033826,0.09330772891434749
bbd,34861,fisher,2,2,0.011361477938033826,0.06870661830172306
bbd,34861,chi2,1,3,0.0065877478825539255,0.05458619722117758
bbd,34861,chi2,2,3,0.0065877478825539255,0.09182533798006516
bbd,34861,chi2_cont,1,2,0.016216401438007122,0.061933877645023123
bbd,34861,chi2_cont,2,2,0.016216401438007122,0.08689200464903202
bbd,44353,fisher,1,2,0.021268350685180862,0.07125478015848866
bbd,44353,fisher,2,5,0.021268350685180862,0.06830028177107014
bbd,44353,chi2,1,2,0.017858083948017283,0.06044934166645341
bbd,44353,chi2,2,5,0.017858083948017283,0.050662935081584384
bbd,44353,chi2_cont,1,1,0.027526395159446975,0.05019584216263219
bbd,44353,chi2_cont,2,3,0.027526395159446975,0.050606256038962044
bbd,34151,fisher,1,11,0.0013890526605862881,0.06200541927101258
bbd,34151,fisher,2,2,0.0013890526605862881,0.05220804022598097
bbd,34151,chi2,1,12,0.0030794423073225254,0.05834695716537741
bbd,34151,chi2,2,3,0.0030794423073225254,0.12000981755361681
bbd,34151,chi2_cont,1,8,0.007547008276866972,0.05387642183126244
bbd,34151,chi2_cont,2,2,0.007547008276866972,0.0838081657365286
bbd,31080,fisher,1,4,0.0008291080877480926,0.06364809526099625
bbd,31080,fisher,2,29,0.0008291080877480926,0.06060355188340115
bbd,31080,chi2,1,4,5.99828958130084e-05,0.05476576361266053
bbd,31080,chi2,2,33,5.99828958130084e-05,0.05086240718940879
bbd,31080,chi2_cont,1,4,0.00020053499835582617,0.10700440089763075
bbd,31080,chi2_cont,2,28,0.00020053499835582617,0.05027965015776053
bbd,34852,fisher,1,15,0.00019659376561963042,0.05664707424474632
bbd,34852,fisher,2,8,0.00019659376561963042,0.056342638257949516
bbd,34852,chi2,1,16,0.00021472281414673889,0.06331895486364601
bbd,34852,chi2,2,9,0.00021472281414673889,0.0637583711766031
bbd,34852,chi2_cont,1,14,0.00040174027103878466,0.054233165020921605
bbd,34852,chi2_cont,2,8,0.00040174027103878466,0.05808482579889533
bbd,30687,fisher,1,2,0.025218716961482958,0.07701346014477758
bbd,30687,fisher,2,3,0.025218716961482958,0.07372099922869296
bbd,30687,chi2,1,2,0.015746731294936752,0.0592975599219657
bbd,30687,chi2,2,3,0.015746731294936752,0.060289173990602345
bbd,30687,chi2_cont,1,1,0.028391428759796604,0.05400366748039773
bbd,30687,chi2_cont,2,2,0.028391428759796604,0.06679806847513806
bbd,31327,fisher,1,-8,0.3942853537588259,0.04698601748130012
bbd,31327,fisher,2,-8,0.3942853537588259,0.04698601748130012
bbd,31327,chi2,1,-8,0.320230992397495,0.04192679965030032
bbd,31327,chi2,2,-8,0.320230992397495,0.04192679965030032
bbd,31327,chi2_cont,1,-9,0.3942220315701416,0.043057003215235534
bbd,31327,chi2_cont,2,-9,0.3942220315701416,0.043057003215235534
bbd,66731,fisher,1,6,0.003155964671855178,0.05239194302144404
bbd,66731,fisher,2,6,0.003155964671855178,0.06346392375897791
bbd,66731,chi2,1,7,0.002956813089687297,0.05550283428407949
bbd,66731,chi2,2,6,0.002956813089687297,0.054346126358671504
bbd,66731,chi2_cont,1,6,0.004981362513672067,0.05745788214780801
bbd,66731,chi2_cont,2,5,0.004981362513672067,0.05316850740741806
bbd,35585,fisher,1,8,0.003953498279908223,0.05909618289918019
bbd,35585,fisher,2,7,0.003953498279908223,0.05543174669199667
bbd,35585,chi2,1,9,0.0026919267633309205,0.058409423492755644
bbd,35585,chi2,2,8,0.0026919267633309205,0.05646352428178525
bbd,35585,chi2_cont,1,8,0.004099326645075858,0.059504828621962984
bbd,35585,chi2_cont,2,7,0.004099326645075858,0.05574053063255798
bbd,644,fisher,1,58,0.00021353678601064696,0.06203657589478478
bbd,644,fisher,2,10,0.00021353678601064696,0.07095012337484485
bbd,644,chi2,1,58,9.002248523691571e-05,0.050280577183411286
bbd,644,chi2,2,10,9.002248523691571e-05,0.05781949081385888
bbd,644,chi2_cont,1,55,0.00014591361139339962,0.05230397109806218
bbd,644,chi2_cont,2,10,0.00014591361139339962,0.07557413584762276
bbd,34471,fisher,1,9,0.0014187801186707337,0.06771250710497903
bbd,34471,fisher,2,6,0.0014187801186707337,0.07459164941683316
bbd,34471,chi2,1,9,0.00116299567128239,0.058156459082018885
bbd,34471,chi2,2,6,0.00116299567128239,0.052255056140164256
bbd,34471,chi2_cont,1,8,0.0022006082281013,0.06389319023063059
bbd,34471,chi2_cont,2,6,0.0022006082281013,0.07788377308301984
bbd,34111,fisher,1,-2,0.09066910866180991,0.031445676756660365
bbd,34111,fisher,2,-2,0.09066910866180991,0.031445676756660365
bbd,34111,chi2,1,-1,0.061863344416358296,0.03575411541820174
bbd,34111,chi2,2,-1,0.061863344416358296,0.03575411541820174
bbd,34111,chi2_cont,1,-2,0.10401273997778535,0.036400076850849464
bbd,34111,chi2_cont,2,-2,0.10401273997778535,0.036400076850849464
bbd,34009,fisher,1,2,0.010050394030492751,0.05811845157612849
bbd,34009,fisher,2,3,0.010050394030492751,0.06542240115418944
bbd,34009,chi2,1,3,0.005947443004425453,0.07421759621800454
bbd,34009,chi2,2,4,0.005947443004425453,0.06630527300048845
bbd,34009,chi2_cont,1,2,0.013520314147397716,0.06844330052041511
bbd,34009,chi2_cont,2,3,0.013520314147397716,0.07604806529040324
bbd,654,fisher,1,9,0.00011187596840589518,0.061910355941795475
bbd,654,fisher,2,6,0.00011187596840589518,0.07345176263907627
bbd,654,chi2,1,10,5.312128159411711e-05,0.05878172135535891
bbd,654,chi2,2,7,5.312128159411711e-05,0.09219359636573896
bbd,654,chi2_cont,1,9,0.0001748865925420932,0.0727106896952505
bbd,654,chi2_cont,2,6,0.0001748865925420932,0.08457713417456492
bbd,44730,fisher,1,2,0.010521953830944454,0.056160926432242284
bbd,44730,fisher,2,2,0.010521953830944454,0.054913868262032664
bbd,44730,chi2,1,3,0.0071301833787743634,0.0751441549587168
bbd,44730,chi2,2,3,0.0071301833787743634,0.08917609954726075
bbd,44730,chi2_cont,1,2,0.017941593987976092,0.07928205591587292
bbd,44730,chi2_cont,2,2,0.017941593987976092,0.08887173402888107
bbd,34482,fisher,1,4,0.0002755961538498793,0.053407201711942756
bbd,34482,fisher,2,24,0.0002755961538498793,0.051749023920183615
bbd,34482,chi2,1,5,9.550443075750622e-05,0.10231237984961918
bbd,34482,chi2,2,27,9.550443075750622e-05,0.05226479368535763
bbd,34482,chi2_cont,1,4,0.000276341793687015,0.06773161281206054
bbd,34482,chi2_cont,2,23,0.000276341793687015,0.0512920851038028
bbd,28694,fisher,1,2,0.01924296842274545,0.05130613838376995
bbd,28694,fisher,2,2,0.01924296842274545,0.07439747905014066
bbd,28694,chi2,1,4,0.011171173633523747,0.07592172826901916
bbd,28694,chi2,2,3,0.011171173633523747,0.08172275229865922
bbd,28694,chi2_cont,1,2,0.021075189273797777,0.05369961980573444
bbd,28694,chi2_cont,2,2,0.021075189273797777,0.0761977964896135
bbd,35856,fisher,1,-1,0.09740777261591366,0.021972641883451254
bbd,35856,fisher,2,-1,0.09740777261591366,0.021972641883451254
bbd,35856,chi2,1,1,0.04636756926957166,0.13925965171084098
bbd,35856,chi2,2,1,0.04636756926957166,0.09082154954140458
bbd,35856,chi2_cont,1,-1,0.1127475268984598,0.03745555946052152
bbd,35856,chi2_cont,2,-1,0.1127475268984598,0.03745555946052152
bbd,6828,fisher,1,2,0.02066007516171573,0.052033685066465
bbd,6828,fisher,2,3,0.02066007516171573,0.052118386194207125
bbd,6828,chi2,1,3,0.015449717676993997,0.07142345772985177
bbd,6828,chi2,2,4,0.015449717676993997,0.06723015734614154
bbd,6828,chi2_cont,1,2,0.024845290530668508,0.06713926162572131
bbd,6828,chi2_cont,2,2,0.024845290530668508,0.05148266060617884
bbd,58996,fisher,1,1,0.027490862863499072,0.07503575401239497
bbd,58996,fisher,2,1,0.027490862863499072,0.05990783410138256
bbd,58996,chi2,1,1,0.018629672975701346,0.05289558234140775
bbd,58996,chi2,2,2,0.018629672975701346,0.0885948517318637
bbd,58996,chi2_cont,1,1,0.04786771676615636,0.11606326913665731
bbd,58996,chi2_cont,2,1,0.04786771676615636,0.0995361792176356
bbd,30660,fisher,1,-1,0.061132803648472844,0.01837327688256979
bbd,30660,fisher,2,-1,0.061132803648472844,0.01837327688256979
bbd,30660,chi2,1,1,0.030328085630088646,0.05993651536460931
bbd,30660,chi2,2,1,0.030328085630088646,0.06624179634161521
bbd,30660,chi2_cont,1,-1,0.06339913941726635,0.032410321861550774
bbd,30660,chi2_cont,2,-1,0.06339913941726635,0.032410321861550774
phn,1718,fisher,1,3,0.00475229100769626,0.08973596252152577
phn,1718,fisher,2,3,0.00475229100769626,0.08646740875678902
phn,1718,chi2,1,3,0.002338095259111462,0.0692798832212017
phn,1718,chi2,2,4,0.002338095259111462,0.07997980531057412
phn,1718,chi2_cont,1,2,0.0077424243607776,0.06615611653137685
phn,1718,chi2_cont,2,3,0.0077424243607776,0.09054915588749127
phn,1966,fisher,1,11,6.980639347110974e-05,0.0527482129349746
phn,1966,fisher,2,10,6.980639347110974e-05,0.07814072350542227
phn,1966,chi2,1,12,4.7715552917846734e-05,0.06689165742027697
phn,1966,chi2,2,10,4.7715552917846734e-05,0.051335595751365794
phn,1966,chi2_cont,1,11,0.00011224558464960953,0.06962489949656901
phn,1966,chi2_cont,2,9,0.00011224558464960953,0.05094869211097395
phn,1542,fisher,1,8,6.853106100615911e-05,0.06721892621435785
phn,1542,fisher,2,25,6.853106100615911e-05,0.05855166025935256
phn,1542,chi2,1,9,3.4502048814802036e-05,0.08454173851088442
phn,1542,chi2,2,27,3.4502048814802036e-05,0.05714181251042306
phn,1542,chi2_cont,1,8,7.368170063721822e-05,0.06912824007347883
phn,1542,chi2_cont,2,25,7.368170063721822e-05,0.05930672144877234
phn,456,fisher,1,-1,0.05030690016312189,0.027591828406005187
phn,456,fisher,2,-1,0.05030690016312189,0.027591828406005187
phn,456,chi2,1,1,0.03561207802170698,0.06421980479226272
phn,456,chi2,2,1,0.03561207802170698,0.07256764023117779
phn,456,chi2_cont,1,-1,0.0685837583868582,0.038402450942967854
phn,456,chi2_cont,2,-1,0.0685837583868582,0.038402450942967854
phn,726,fisher,1,-2,0.10922973934236313,0.03331181939995099
phn,726,fisher,2,-2,0.10922973934236313,0.03331181939995099
phn,726,chi2,1,-1,0.05631022234951294,0.030870676784035028
phn,726,chi2,2,-1,0.05631022234951294,0.030870676784035028
phn,726,chi2_cont,1,-2,0.1117170722691297,0.0357831850615025
phn,726,chi2_cont,2,-2,0.1117170722691297,0.0357831850615025
phn,2145,fisher,1,2,0.025550726857509847,0.06565872708174708
phn,2145,fisher,2,2,0.025550726857509847,0.053359589002151445
phn,2145,chi2,1,3,0.01697137863618664,0.06977663872945708
phn,2145,chi2,2,3,0.01697137863618664,0.051601260211926195
phn,2145,chi2_cont,1,2,0.026636499239378598,0.06675301516963421
phn,2145,chi2_cont,2,2,0.026636499239378598,0.05462393825457165
phn,1088,fisher,1,4,0.0036856313587399726,0.07318678262560496
phn,1088,fisher,2,4,0.0036856313587399726,0.05584389306832642
phn,1088,chi2,1,4,0.002646594389413414,0.055010628744508336
phn,1088,chi2,2,5,0.002646594389413414,0.07714809118648505
phn,1088,chi2_cont,1,3,0.0061096876709754765,0.05448468260985394
phn,1088,chi2_cont,2,4,0.0061096876709754765,0.08094479805349336
phn,559,fisher,1,1,0.031163961156399834,0.09233348622884677
